Linear_GD,Ridge_GD,Lasso_CD
1.0,1.0,0.40416172942781164
0.973214040406262,0.973214040406262,0.3812993179071851
0.9477100683743378,0.9477100683743378,0.37985698408524776
0.9234235326310078,0.9234235326310078,0.37945803215050206
0.900293265190257,0.900293265190257,0.37909144931767635
0.8782612972234517,0.8782612972234516,0.3787599905604089
0.8572726853556263,0.8572726853556263,0.3784649565696312
0.837275347770314,0.837275347770314,0.3782018542756833
0.8182199095438906,0.8182199095438906,0.37796709579234317
0.8000595566663954,0.8000595566663954,0.3777576341287051
0.7827498982394093,0.7827498982394093,0.3775708051797154
0.7662488363729891,0.7662488363729891,0.3774042581460962
0.7505164433330193,0.7505164433330193,0.3772556901488355
0.7355148455178003,0.7355148455178003,0.37712313596360353
0.7212081138683708,0.7212081138683708,0.37700487769488367
0.7075621603410854,0.7075621603410854,0.3768993754345448
0.694544640093456,0.694544640093456,0.37680525369171425
0.6821248590553022,0.6821248590553022,0.37672128593348597
0.6702736865769758,0.6702736865769758,0.3766465184540523
0.6589634728648678,0.6589634728648678,0.37657982641910553
0.6481679709317107,0.6481679709317107,0.37652032377808153
0.637862262805391,0.637862262805391,0.3764672307857304
0.628022689755173,0.628022689755173,0.37641985597500915
0.6186267863084888,0.6186267863084888,0.37637758280023936
0.6096532178447988,0.6096532178447988,0.37633986112450935
0.6010817215655658,0.6010817215655658,0.376306200165808
0.5928930506511431,0.5928930506511431,0.3762761621004308
0.5850689214264152,0.5850689214264152,0.37624935634616546
0.5775919633673934,0.5775919633673934,0.3762254344638504
0.5704456717906955,0.5704456717906955,0.3762040856090217
0.5636143630769872,0.5636143630769872,0.3761850324742183
0.5570831322880372,0.5570831322880372,0.3761680276691632
0.5508378130451203,0.5508378130451203,0.376152850491635
0.5448649395440756,0.5448649395440756,0.3761393040469011
0.5391517105894651,0.5391517105894651,0.37612721267810684
0.5336859555369755,0.5336859555369755,0.3761164196740687
0.528456102039518,0.528456102039518,0.3761067852245265
0.5234511454984065,0.5234511454984065,0.3760981845961452
0.5186606201265799,0.5186606201265799,0.37609050650543135
0.5140745715360837,0.5140745715360837,0.37608365166730784
0.509683530766971,0.509683530766971,0.37607753150037726
0.5054784896794366,0.5054784896794366,0.376072066971959
0.5014508776353801,0.5014508776353801,0.37606718756780616
0.49759253939972137,0.49759253939972137,0.37606283037304133
0.49389571419568,0.49389571419568,0.3760589392523016
0.4903530158518911,0.4903530158518911,0.37605546411838164
0.4869574139826833,0.4869574139826833,0.37605236027981864
0.4837022161460953,0.4837022161460953,0.3760495878588964
0.48058105092727527,0.48058105092727527,0.37604711127246543
0.47758785189779435,0.47758785189779435,0.37604489876879627
0.474716842404134,0.474716842404134,0.37604292201441747
0.47196252114117593,0.47196252114117593,0.37604115572554075
0.4693196484689449,0.4693196484689449,0.3760395773392608
0.4667832334331439,0.4667832334331439,0.37603816672023394
0.46434852145217725,0.46434852145217725,0.3760369058990077
0.4620109826353933,0.4620109826353933,0.37603577883858275
0.4597663006991957,0.4597663006991957,0.37603477122616075
0.4576103624494916,0.4576103624494916,0.3760338702873585
0.4555392478006498,0.4555392478006498,0.37603306462046415
0.45354922030276185,0.45354922030276185,0.37603234404857094
0.4516367181505226,0.4516367181505226,0.3760316994876609
0.4497983456484875,0.4497983456484875,0.3760311228289142
0.4480308651088249,0.4480308651088249,0.37603060683371214
0.44633118915896564,0.44633118915896564,0.37603014503996096
0.4446963734377671,0.4446963734377671,0.37602973167851594
0.44312360965995506,0.44312360965995506,0.37602936159861705
0.4416102190296898,0.4416102190296898,0.37602903020136097
0.44015364598512785,0.44015364598512785,0.3760287333803452
0.43875145225681855,0.43875145225681855,0.3760284674687087
0.4374013112236859,0.4374013112236859,0.3760282291918795
0.4361010025512176,0.4361010025512176,0.37602801562541394
0.4348484070972915,0.4348484070972915,0.376027824157377
0.4336415020718505,0.4336415020718505,0.3760276524547765
0.43247835643736265,0.43247835643736265,0.37602749843360983
0.4313571265376952,0.4313571265376952,0.37602736023213906
0.4302760519436857,0.4302760519436857,0.3760272361870407
0.4292334515043108,0.4292334515043108,0.37602712481212386
0.4282277195929357,0.4282277195929357,0.37602702477933886
0.4272573225386853,0.4272573225386853,0.3760269349018292
0.42632079523349486,0.42632079523349486,0.3760268541188058
0.42541673790589807,0.42541673790589807,0.37602678148204977
0.4245438130530761,0.4245438130530761,0.37602671614386424
0.4237007425231351,0.4237007425231351,0.3760266573463232
0.4228863047399986,0.4228863047399986,0.3760266044116744
0.4220993320636997,0.4220993320636997,0.37602655673377433
0.42133870827923064,0.42133870827923064,0.376026513770442
0.4206033662074677,0.4206033662074677,0.37602647503663456
0.4198922854320201,0.4198922854320201,0.3760264400983545
0.4192044901361762,0.4192044901361762,0.3760264085672115
0.41853904704441874,0.41853904704441874,0.3760263800955667
0.41789506346326594,0.41789506346326594,0.37602635437219784
0.41727168541647025,0.41727168541647025,0.3760263311184287
0.41666809586985754,0.41666809586985754,0.3760263100846735
0.41608351304133595,0.41608351304133595,0.3760262910473509
0.4155171887918321,0.4155171887918321,0.3760262738061281
0.4149684070931315,0.4149684070931315,0.3760262581814599
0.4144364825688023,0.4144364825688023,0.37602624401239076
0.41392075910458465,0.41392075910458465,0.3760262311545917
0.4134206085248045,0.4134206085248045,0.3760262194786062
0.4129354293315516,0.4129354293315516,0.3760262088682842
0.4124646455035275,0.4124646455035275,0.37602619921938185
0.41200770535162384,0.41200770535162384,0.37602619043831165
0.41156408042844445,0.41156408042844445,0.3760261824410244
0.4111332644891225,0.4111332644891225,0.37602617515201114
0.41071477250092236,0.41071477250092236,0.37602616850341036
0.41030813969923835,0.41030813969923835,0.3760261624342102
0.40991292068772817,0.40991292068772817,0.37602615688953556
0.409528688580427,0.409528688580427,0.37602615182001
0.4091550341838049,0.4091550341838049,0.3760261471811862
0.40879156521682314,0.40879156521682314,0.37602614293303555
0.4084379055671513,0.4084379055671513,0.3760261390394923
0.4080936945817945,0.4080936945817945,0.3760261354680457
0.4077585863904674,0.4077585863904674,0.3760261321893747
0.40743224926013955,0.40743224926013955,0.3760261291770213
0.40711436497924886,0.40711436497924886,0.3760261264070984
0.4068046282701613,0.4068046282701613,0.3760261238580282
0.40650274622852034,0.40650274622852034,0.3760261215103074
0.40620843778820026,0.40620843778820026,0.37602611934629726
0.40592143321064167,0.40592143321064167,0.3760261173500364
0.4056414735974045,0.4056414735974045,0.3760261155070715
0.4053683104248368,0.4053683104248368,0.37602611380430695
0.4051017050998066,0.4051017050998066,0.37602611222986915
0.4048414285354997,0.4048414285354997,0.37602611077298526
0.4045872607463349,0.4045872607463349,0.37602610942387477
0.40433899046109223,0.40433899046109223,0.37602610817365134
0.40409641475339836,0.40409641475339836,0.3760261070142356
0.4038593386887508,0.4038593386887508,0.37602610593827596
0.4036275749873067,0.4036275749873067,0.37602610493907895
0.40340094370169644,0.40340094370169644,0.37602610401054476
0.4031792719091606,0.4031792719091606,0.37602610314711077
0.4029623934173417,0.4029623934173417,0.3760261023437004
0.40275014848309604,0.40275014848309604,0.3760261015956764
0.4025423835437192,0.4025423835437192,0.3760261008988004
0.40233895096001104,0.40233895096001104,0.3760261002491945
0.40213970877063226,0.40213970877063226,0.37602609964330835
0.40194452045723095,0.40194452045723095,0.3760260990778888
0.40175325471984275,0.40175325471984275,0.3760260985499521
0.4015657852620934,0.4015657852620934,0.3760260980567602
0.40138199058575286,0.40138199058575286,0.37602609759579764
0.40120175379421347,0.40120175379421347,0.376026097164752
0.40102496240448426,0.40102496240448426,0.3760260967614959
0.40085150816731424,0.40085150816731424,0.3760260963840701
0.400681286895073,0.400681286895073,0.37602609603066944
0.40051419829703866,0.40051419829703866,0.37602609569962875
0.4003501458217568,0.4003501458217568,0.37602609538941106
0.4001890365061501,0.4001890365061501,0.3760260950985969
0.40003078083107657,0.40003078083107657,0.3760260948258738
0.39987529258304305,0.39987529258304305,0.3760260945700276
0.3997224887218019,0.3997224887218019,0.3760260943299342
0.3995722892535624,0.3995722892535624,0.3760260941045521
0.3994246171095712,0.3994246171095712,0.37602609389291564
0.3992793980298175,0.3992793980298175,0.3760260936941289
0.39913656045163914,0.39913656045163914,0.3760260935073597
0.3989960354030094,0.3989960354030094,0.3760260933318354
0.39885775640029786,0.39885775640029786,0.3760260931668372
0.3987216593503092,0.3987216593503092,0.3760260930116966
0.3985876824564081,0.3985876824564081,0.3760260928657912
0.3984557661285539,0.398455766128554,0.37602609272854143
0.3983258528970716,0.3983258528970716,0.3760260925994067
0.39819788732999567,0.39819788732999567,0.37602609247788354
0.39807181595383107,0.39807181595383107,0.37602609236350154
0.3979475871775827,0.3979475871775827,0.3760260922558218
0.3978251512199105,0.3978251512199105,0.37602609215443444
0.397704460039275,0.397704460039275,0.37602609205895626
0.39758546726694344,0.39758546726694344,0.37602609196902925
0.3974681281427348,0.3974681281427348,0.37602609188431796
0.39735239945338174,0.39735239945338174,0.3760260918045092
0.397238239473402,0.397238239473402,0.3760260917293092
0.3971256079083673,0.3971256079083673,0.3760260916584429
0.3970144658404698,0.3970144658404698,0.3760260915916528
0.3969047756762873,0.3969047756762873,0.37602609152869726
0.39679650109665227,0.3967965010966522,0.37602609146935
0.3966896070085382,0.3966896070085381,0.37602609141339827
0.3965840594988746,0.3965840594988746,0.376026091360643
0.3964798257902114,0.3964798257902114,0.3760260913108971
0.3963768741981527,0.3963768741981527,0.3760260912639848
0.39627517409048807,0.39627517409048807,0.376026091219741
0.39617469584794673,0.39617469584794673,0.3760260911780109
0.3960754108265099,0.3960754108265098,0.37602609113864865
0.3959772913212132,0.3959772913212132,0.37602609110151736
0.39588031053138,0.39588031053138,0.3760260910664884
0.3957844425272229,0.395784442527223,0.3760260910334406
0.3956896622177593,0.3956896622177593,0.37602609100226003
0.3955959453199847,0.3955959453199847,0.3760260909728397
0.3955032683292533,0.3955032683292533,0.37602609094507866
0.39541160849081475,0.39541160849081475,0.3760260909188821
0.39532094377245974,0.39532094377245974,0.37602609089416067
0.3952312528382303,0.3952312528382303,0.37602609087083033
0.3951425150231493,0.3951425150231493,0.37602609084881183
0.39505471030892797,0.395054710308928,0.3760260908280305
0.39496781930061303,0.39496781930061303,0.37602609080841626
0.3948818232041328,0.3948818232041328,0.37602609078990273
0.3947967038047078,0.3947967038047078,0.3760260907724277
0.39471244344609024,0.3947124434460901,0.3760260907559324
0.39462902501059755,0.3946290250105975,0.3760260907403612
0.3945464318999108,0.3945464318999108,0.3760260907256622
0.3944646480166038,0.3944646480166038,0.376026090711786
0.39438365774637685,0.39438365774637685,0.37602609069868626
0.3943034459409638,0.3943034459409638,0.3760260906863192
0.39422399790168816,0.39422399790168816,0.37602609067464365
0.3941452993636409,0.3941452993636409,0.37602609066362075
0.3940673364804554,0.3940673364804554,0.37602609065321363
0.3939900958096558,0.3939900958096558,0.3760260906433878
0.39391356429855684,0.39391356429855684,0.3760260906341107
0.3938377292706918,0.3938377292706918,0.3760260906253514
0.39376257841274964,0.3937625784127497,0.376026090617081
0.3936880997619989,0.3936880997619989,0.3760260906092719
0.3936142816941822,0.3936142816941822,0.37602609060189846
0.39354111291186006,0.39354111291186006,0.37602609059493614
0.3934685824331881,0.3934685824331881,0.376026090588362
0.39339667958111,0.39339667958111,0.3760260905821544
0.3933253939729511,0.39332539397295113,0.3760260905762927
0.3932547155103947,0.3932547155103947,0.37602609057075764
0.3931846343698296,0.3931846343698296,0.3760260905655308
0.39311514099305045,0.39311514099305045,0.3760260905605954
0.393046226078302,0.393046226078302,0.3760260905559346
0.39297788057164895,0.3929778805716489,0.37602609055153347
0.3929100956586628,0.3929100956586628,0.37602609054737735
0.39284286275641184,0.3928428627564117,0.3760260905434526
0.3927761735057423,0.3927761735057423,0.3760260905397463
0.392710019763841,0.392710019763841,0.37602609053624625
0.3926443935970666,0.3926443935970666,0.37602609053294106
0.39257928727404146,0.3925792872740414,0.3760260905298197
0.3925146932589927,0.3925146932589927,0.3760260905268721
0.3924506042053335,0.3924506042053335,0.3760260905240884
0.39238701294947553,0.39238701294947553,0.37602609052145963
0.3923239125048632,0.3923239125048632,0.37602609051897706
0.39226129605622295,0.39226129605622295,0.37602609051663255
0.392199156954017,0.392199156954017,0.37602609051441843
0.39213748870909654,0.39213748870909654,0.37602609051232744
0.39207628498754454,0.39207628498754454,0.37602609051035274
0.3920155396057023,0.3920155396057023,0.3760260905084879
0.39195524652537334,0.39195524652537334,0.37602609050672664
0.3918953998491964,0.3918953998491964,0.37602609050506336
0.3918359938161826,0.3918359938161826,0.37602609050349256
0.3917770227974102,0.3917770227974102,0.3760260905020091
0.3917184812918709,0.3917184812918709,0.37602609050060803
0.3916603639224624,0.39166036392246245,0.3760260904992849
0.39160266543212174,0.39160266543212174,0.3760260904980353
0.39154538068009365,0.39154538068009365,0.37602609049685515
0.3914885046383302,0.3914885046383302,0.3760260904957406
0.3914320323880151,0.3914320323880152,0.37602609049468805
0.39137595911621054,0.39137595911621054,0.37602609049369395
0.3913202801126186,0.3913202801126186,0.3760260904927551
0.3912649907664567,0.3912649907664567,0.37602609049186836
0.3912100865634409,0.3912100865634409,0.376026090491031
0.39115556308287264,0.39115556308287264,0.37602609049024016
0.39110141599482695,0.39110141599482695,0.3760260904894932
0.3910476410574369,0.3910476410574368,0.37602609048878777
0.3909942341142715,0.3909942341142714,0.3760260904881216
0.39094119109180325,0.39094119109180325,0.37602609048749236
0.390888507996963,0.39088850799696295,0.3760260904868981
0.39083618091477723,0.39083618091477723,0.3760260904863369
0.3907842060060869,0.3907842060060869,0.37602609048580693
0.3907325795053429,0.3907325795053429,0.37602609048530633
0.39068129771847726,0.39068129771847726,0.37602609048483354
0.39063035702084525,0.39063035702084525,0.3760260904843871
0.3905797538552384,0.3905797538552384,0.37602609048396535
0.3905294847299633,0.3905294847299633,0.37602609048356717
0.39047954621698544,0.39047954621698544,0.3760260904831909
0.39042993495013567,0.39042993495013556,0.37602609048283564
0.3903806476233762,0.3903806476233762,0.37602609048250024
0.390331680989125,0.390331680989125,0.37602609048218333
0.39028303185663543,0.39028303185663543,0.37602609048188407
0.3902346970904308,0.3902346970904308,0.37602609048160135
0.3901866736087894,0.3901866736087894,0.3760260904813345
0.3901389583822811,0.3901389583822811,0.3760260904810823
0.3900915484323517,0.3900915484323517,0.3760260904808442
0.3900444408299537,0.3900444408299537,0.37602609048061936
0.38999763269422233,0.38999763269422233,0.37602609048040697
0.38995112119119507,0.38995112119119507,0.3760260904802064
0.38990490353257296,0.3899049035325729,0.3760260904800169
0.38985897697452204,0.38985897697452204,0.37602609047983804
0.3898133388165145,0.3898133388165145,0.3760260904796691
0.3897679864002066,0.38976798640020666,0.37602609047950947
0.3897229171083538,0.3897229171083538,0.3760260904793588
0.3896781283637596,0.3896781283637596,0.37602609047921637
0.3896336176282602,0.3896336176282602,0.376026090479082
0.38958938240173985,0.38958938240173985,0.37602609047895497
0.3895454202211789,0.3895454202211789,0.37602609047883506
0.38950172865973165,0.38950172865973165,0.3760260904787217
0.3894583053258341,0.3894583053258341,0.37602609047861485
0.38941514786233944,0.38941514786233944,0.3760260904785137
0.38937225394568153,0.38937225394568153,0.3760260904784184
0.38932962128506454,0.38932962128506454,0.3760260904783283
0.38928724762167755,0.38928724762167755,0.3760260904782431
0.3892451307279348,0.3892451307279348,0.37602609047816277
0.389203268406739,0.389203268406739,0.37602609047808677
0.38916165849076806,0.3891616584907681,0.3760260904780151
0.3891202988417834,0.3891202988417834,0.3760260904779474
0.3890791873499604,0.3890791873499604,0.3760260904778835
0.38903832193323873,0.38903832193323873,0.37602609047782304
0.38899770053669397,0.3889977005366939,0.37602609047776603
0.3889573211319267,0.38895732113192677,0.37602609047771207
0.388917181716472,0.388917181716472,0.3760260904776612
0.3888772803132258,0.3888772803132258,0.3760260904776132
0.38883761496988917,0.38883761496988917,0.3760260904775678
0.38879818375842945,0.38879818375842945,0.3760260904775249
0.3887589847745569,0.3887589847745569,0.3760260904774844
0.38872001613721846,0.38872001613721846,0.3760260904774462
0.3886812759881051,0.3886812759881052,0.3760260904774101
0.38864276249117496,0.38864276249117496,0.37602609047737606
0.38860447383219016,0.38860447383219016,0.37602609047734376
0.38856640821826727,0.38856640821826727,0.3760260904773133
0.38852856387744145,0.38852856387744145,0.3760260904772846
0.38849093905824295,0.38849093905824295,0.3760260904772574
0.38845353202928556,0.38845353202928556,0.37602609047723184
0.3884163410788687,0.3884163410788687,0.3760260904772076
0.3883793645145888,0.3883793645145888,0.37602609047718466
0.3883426006629634,0.38834260066296344,0.3760260904771632
0.38830604786906586,0.38830604786906586,0.37602609047714275
0.38826970449617,0.38826970449617,0.3760260904771235
0.3882335689254049,0.3882335689254049,0.37602609047710533
0.38819763955541997,0.38819763955541997,0.37602609047708807
0.3881619148020592,0.3881619148020592,0.37602609047707186
0.3881263930980442,0.3881263930980442,0.3760260904770566
0.3880910728926668,0.3880910728926668,0.3760260904770421
0.3880559526514893,0.3880559526514893,0.3760260904770285
0.3880210308560536,0.3880210308560536,0.3760260904770155
0.3879863060035985,0.3879863060035985,0.3760260904770033
0.38795177660678404,0.38795177660678404,0.3760260904769918
0.38791744119342364,0.38791744119342364,0.3760260904769809
0.3878832983062239,0.3878832983062239,0.37602609047697066
0.38784934650253095,0.38784934650253095,0.37602609047696095
0.3878155843540831,0.38781558435408303,0.3760260904769518
0.3877820104467714,0.3877820104467714,0.3760260904769431
0.3877486233804055,0.3877486233804055,0.376026090476935
0.3877154217684856,0.38771542176848567,0.3760260904769272
0.3876824042379813,0.3876824042379813,0.37602609047692
0.38764956942911477,0.38764956942911477,0.3760260904769131
0.38761691599515113,0.38761691599515113,0.37602609047690655
0.3875844426021929,0.3875844426021929,0.37602609047690044
0.38755214792898035,0.38755214792898035,0.37602609047689467
0.3875200306666966,0.3875200306666966,0.3760260904768891
0.38748808951877806,0.3874880895187781,0.37602609047688396
0.3874563232007291,0.3874563232007291,0.37602609047687907
0.3874247304399415,0.3874247304399415,0.3760260904768744
0.3873933099755184,0.3873933099755184,0.3760260904768701
0.387362060558103,0.387362060558103,0.37602609047686597
0.3873309809497102,0.3873309809497102,0.3760260904768621
0.3873000699235636,0.3873000699235637,0.37602609047685837
0.3872693262639362,0.3872693262639361,0.3760260904768549
0.38723874876599373,0.38723874876599373,0.3760260904768516
0.38720833623564316,0.38720833623564316,0.3760260904768486
0.38717808748938437,0.38717808748938437,0.3760260904768457
0.38714800135416433,0.38714800135416433,0.37602609047684293
0.38711807666723613,0.3871180766672361,0.3760260904768403
0.3870883122760198,0.38708831227601986,0.3760260904768378
0.38705870703796785,0.38705870703796796,0.3760260904768355
0.38702925982043235,0.38702925982043235,0.3760260904768334
0.3869999695005358,0.3869999695005358,0.3760260904768312
0.38697083496504453,0.38697083496504453,0.3760260904768293
0.38694185511024587,0.38694185511024587,0.37602609047682745
0.3869130288418262,0.3869130288418262,0.37602609047682567
0.38688435507475327,0.38688435507475327,0.376026090476824
0.38685583273316043,0.38685583273316043,0.3760260904768225
0.3868274607502331,0.3868274607502331,0.376026090476821
0.3867992380680981,0.3867992380680981,0.3760260904768196
0.38677116363771497,0.3867711636377149,0.3760260904768183
0.38674323641876984,0.38674323641876984,0.3760260904768171
0.38671545537957136,0.38671545537957125,0.3760260904768159
0.38668781949694825,0.38668781949694825,0.3760260904768148
0.3866603277561501,0.3866603277561501,0.37602609047681373
0.3866329791507493,0.3866329791507493,0.3760260904768128
0.38660577268254454,0.38660577268254454,0.3760260904768119
0.38657870736146754,0.38657870736146754,0.3760260904768109
0.38655178220549036,0.38655178220549036,0.37602609047681007
0.38652499624053516,0.38652499624053516,0.37602609047680935
0.3864983485003855,0.3864983485003855,0.37602609047680857
0.38647183802659923,0.38647183802659923,0.3760260904768079
0.38644546386842343,0.38644546386842343,0.37602609047680724
0.3864192250827105,0.3864192250827105,0.3760260904768066
0.3863931207338357,0.3863931207338357,0.3760260904768061
0.38636714989361687,0.38636714989361687,0.3760260904768055
0.386341311641235,0.386341311641235,0.37602609047680496
0.3863156050631565,0.3863156050631565,0.3760260904768044
0.3862900292530565,0.3862900292530565,0.37602609047680396
0.3862645833117444,0.3862645833117444,0.3760260904768035
0.3862392663470893,0.3862392663470893,0.3760260904768031
0.38621407747394837,0.38621407747394837,0.3760260904768027
0.3861890158140948,0.3861890158140948,0.37602609047680235
0.38616408049614853,0.38616408049614853,0.37602609047680197
0.3861392706555069,0.3861392706555069,0.3760260904768017
0.38611458543427696,0.38611458543427696,0.3760260904768014
0.38609002398120956,0.38609002398120956,0.3760260904768011
0.38606558545163266,0.38606558545163266,0.3760260904768008
0.38604126900738794,0.38604126900738794,0.3760260904768005
0.386017073816767,0.386017073816767,0.3760260904768003
0.38599299905444895,0.385992999054449,0.3760260904768
0.3859690439014392,0.3859690439014392,0.3760260904767998
0.3859452075450087,0.3859452075450087,0.3760260904767996
0.3859214891786345,0.38592148917863456,0.3760260904767993
0.38589788800194136,0.38589788800194136,0.3760260904767992
0.38587440322064387,0.38587440322064387,0.376026090476799
0.3858510340464894,0.3858510340464894,0.37602609047679886
0.3858277796972024,0.38582777969720244,0.37602609047679864
0.385804639396429,0.385804639396429,0.3760260904767986
0.38578161237368275,0.3857816123736828,0.37602609047679836
0.38575869786429084,0.38575869786429084,0.37602609047679825
0.3857358951093413,0.3857358951093413,0.37602609047679814
0.38571320335563086,0.38571320335563086,0.3760260904767981
0.385690621855614,0.385690621855614,0.37602609047679797
0.38566814986735154,0.38566814986735154,0.3760260904767978
0.38564578665446114,0.38564578665446114,0.37602609047679775
0.3856235314860681,0.3856235314860682,0.3760260904767976
0.38560138363675656,0.38560138363675656,0.3760260904767975
0.38557934238652136,0.38557934238652136,0.37602609047679747
0.38555740702072105,0.38555740702072105,0.3760260904767974
0.3855355768300308,0.3855355768300308,0.37602609047679725
0.3855138511103969,0.3855138511103969,0.3760260904767972
0.38549222916299025,0.38549222916299025,0.37602609047679714
0.3854707102941626,0.38547071029416263,0.37602609047679714
0.3854492938154013,0.3854492938154012,0.37602609047679697
0.3854279790432855,0.3854279790432855,0.3760260904767969
0.3854067652994437,0.3854067652994437,0.3760260904767969
0.38538565191050994,0.38538565191050994,0.37602609047679686
0.3853646382080824,0.3853646382080824,0.37602609047679686
0.38534372352868135,0.38534372352868135,0.3760260904767967
0.38532290721370777,0.38532290721370777,0.3760260904767967
0.38530218860940313,0.38530218860940313,0.3760260904767967
0.38528156706680855,0.38528156706680855,0.37602609047679664
0.38526104194172567,0.38526104194172567,0.3760260904767966
0.3852406125946765,0.3852406125946764,0.3760260904767966
0.38522027839086564,0.38522027839086564,0.3760260904767965
0.38520003870014097,0.38520003870014097,0.3760260904767966
0.38517989289695587,0.38517989289695587,0.3760260904767965
0.38515984036033213,0.38515984036033213,0.3760260904767965
0.38513988047382214,0.3851398804738221,0.3760260904767964
0.38512001262547263,0.38512001262547263,0.3760260904767964
0.38510023620778816,0.38510023620778816,0.37602609047679636
0.3850805506176953,0.3850805506176953,0.37602609047679636
0.3850609552565069,0.3850609552565069,0.37602609047679636
0.38504144952988706,0.385041449529887,0.37602609047679636
0.3850220328478164,0.3850220328478164,0.3760260904767963
0.38500270462455727,0.3850027046245574,0.3760260904767963
0.3849834642786205,0.3849834642786205,0.3760260904767963
0.38496431123273056,0.38496431123273056,0.3760260904767963
0.3849452449137931,0.38494524491379317,0.3760260904767963
0.3849262647528618,0.3849262647528618,0.37602609047679625
0.38490737018510507,0.3849073701851051,0.37602609047679625
0.38488856064977456,0.3848885606497746,0.3760260904767963
0.3848698355901724,0.3848698355901725,0.37602609047679625
0.38485119445362015,0.3848511944536202,0.37602609047679614
0.38483263669142664,0.3848326366914267,0.37602609047679614
0.38481416175885763,0.38481416175885763,0.37602609047679614
0.38479576911510466,0.38479576911510466,0.37602609047679614
0.3847774582232544,0.3847774582232544,0.37602609047679614
0.3847592285502589,0.3847592285502589,0.37602609047679614
0.3847410795669055,0.38474107956690545,0.37602609047679614
0.384723010747787,0.384723010747787,0.3760260904767961
0.38470502157127273,0.38470502157127273,0.3760260904767961
0.3846871115194791,0.3846871115194791,0.3760260904767961
0.3846692800782412,0.3846692800782412,0.37602609047679614
0.38465152673708397,0.38465152673708397,0.37602609047679614
0.38463385098919406,0.38463385098919406,0.3760260904767961
0.3846162523313921,0.3846162523313921,0.37602609047679614
0.38459873026410435,0.3845987302641044,0.3760260904767961
0.38458128429133615,0.3845812842913361,0.3760260904767961
0.38456391392064365,0.38456391392064354,0.376026090476796
0.38454661866310746,0.3845466186631075,0.376026090476796
0.3845293980333062,0.3845293980333062,0.3760260904767961
0.38451225154928914,0.38451225154928914,0.3760260904767961
0.3844951787325505,0.38449517873255057,0.376026090476796
0.3844781791080036,0.3844781791080036,0.376026090476796
0.3844612522039544,0.3844612522039544,0.376026090476796
0.3844443975520766,0.3844443975520766,0.3760260904767961
0.38442761468738584,0.38442761468738584,0.376026090476796
0.38441090314821486,0.3844109031482149,0.376026090476796
0.38439426247618863,0.38439426247618863,0.3760260904767961
0.3843776922161992,0.3843776922161992,0.376026090476796
0.38436119191638174,0.3843611919163817,0.376026090476796
0.3843447611280899,0.38434476112808996,0.376026090476796
0.3843283994058721,0.3843283994058722,0.376026090476796
0.38431210630744744,0.38431210630744744,0.376026090476796
0.3842958813936821,0.3842958813936821,0.376026090476796
0.38427972422856566,0.38427972422856577,0.376026090476796
0.3842636343791884,0.3842636343791884,0.376026090476796
0.3842476114157177,0.3842476114157177,0.376026090476796
0.38423165491137545,0.3842316549113755,0.3760260904767961
0.3842157644424153,0.3842157644424153,0.376026090476796
0.38419993958809984,0.3841999395880999,0.376026090476796
0.3841841799306792,0.3841841799306792,0.376026090476796
0.3841684850553679,0.3841684850553678,0.376026090476796
0.38415285455032344,0.38415285455032344,0.376026090476796
0.3841372880066245,0.3841372880066245,0.376026090476796
0.3841217850182494,0.3841217850182494,0.376026090476796
0.3841063451820545,0.3841063451820545,0.376026090476796
0.38409096809775295,0.38409096809775295,0.376026090476796
0.38407565336789395,0.38407565336789395,0.376026090476796
0.3840604005978416,0.3840604005978417,0.376026090476796
0.38404520939575437,0.38404520939575437,0.376026090476796
0.3840300793725641,0.3840300793725641,0.376026090476796
0.38401501014195627,0.38401501014195627,0.376026090476796
0.38400000132034906,0.38400000132034906,0.376026090476796
0.38398505252687404,0.38398505252687404,0.376026090476796
